"","X","Title","Artist","ConstituentID","ArtistBio","Nationality","BeginDate","EndDate","Gender","Date","Medium","Dimensions","CreditLine","AccessionNumber","Classification","Department","DateAcquired","Cataloged","ObjectID","URL","ThumbnailURL","Circumference..cm.","Depth..cm.","Diameter..cm.","Height..cm.","Length..cm.","Weight..kg.","Width..cm.","Seat.Height..cm.","Duration..sec.."
"1010",73944,"The Moroccans","Henri Matisse","3832","French, 1869–1954","French","1869","1954","Male","Issy-les-Moulineaux, late 1915 and fall 1916","Oil on canvas","71 3/8"" x 9' 2"" (181.3 x 279.4 cm)","Gift of Mr. and Mrs. Samuel A. Marx","386.1955","Painting","Painting & Sculpture","1955-06-19","Y",79588,"http://www.moma.org/collection/works/79588","http://www.moma.org/media/W1siZiIsIjE2NzU0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3956b2cb090990f4",NA,NA,NA,181.3,NA,NA,279.4,NA,NA
"1011",73945,"Inner Core 2","Kazuo Nakamura","21940","Canadian, 1926–2002","Canadian","1926","2002","Male","1960-61","Oil on canvas","42 x 31"" (106.6 x 78.7 cm)","Blanchette Hooker Rockefeller Fund","386.1961","Painting","Painting & Sculpture","1961-12-13","Y",79589,"http://www.moma.org/collection/works/79589","http://www.moma.org/media/W1siZiIsIjE4MDMxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c0e53d685159b3f6",NA,NA,NA,106.6,NA,NA,78.7,NA,NA
"1012",73946,"Hold, Separate but Equal","Malcolm Bailey","287","American, 1947–2011","American","1947","2011","Male","1969","Synthetic polymer paint, presstype, watercolor, and enamel on composition board","7' x 48"" (213.2 x 121.9 cm)","Gift of Barbara Jakobson and John R. Jakobson","386.1970","Painting","Painting & Sculpture","1970-10-14","Y",79590,"http://www.moma.org/collection/works/79590","http://www.moma.org/media/W1siZiIsIjYwMTUiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=42adb0a4770ac753",NA,NA,NA,213.2,NA,NA,121.9,NA,NA
"1013",73948,"Painting","John Opper","4419","American, 1908–1994","American","1908","1994","Male","1960","Oil on canvas","69 1/4 x 42"" (175.8 x 106.7 cm)","Gift of Mrs. Leo Simon","388.1961","Painting","Painting & Sculpture","1961-12-13","Y",79592,"http://www.moma.org/collection/works/79592","",NA,NA,NA,175.8,NA,NA,106.7,NA,NA
"1014",73949,"Yarkand, I","Victor Vasarely","6109","French, born Hungary 1908–1997","French","1908","1997","Male","1952-53","Oil on canvas","39 1/2 x 28 3/4"" (100.1 x 73 cm)","Gift of Mr. and Mrs. Allan D. Emil","388.1966","Painting","Painting & Sculpture","1966-06-07","Y",79593,"http://www.moma.org/collection/works/79593","http://www.moma.org/media/W1siZiIsIjIwODg2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b85dae39d1b68547",NA,NA,NA,100.1,NA,NA,73,NA,NA
"1015",73950,"Untitled","Günther Förg","1940","German, 1952–2013","German","1952","2013","Male","1987","Synthetic polymer paint on lead on wood, in three parts","8' 4 1/4"" x 6' 10 3/4"" (254.6 x 210.2 cm)","Gift of Gerald S. Elliott","388.1992.a-c","Painting","Painting & Sculpture","1992-10-05","Y",79594,"http://www.moma.org/collection/works/79594","http://www.moma.org/media/W1siZiIsIjIwMzUzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9186e6d61a11448a",NA,NA,NA,254.6,NA,NA,210.2,NA,NA
"1016",73951,"Equilibrium","Jean Hélion","2586","French, 1904–1987","French","1904","1987","Male","1934","Oil on canvas","10 3/4 x 13 3/4"" (27.3 x 35 cm)","Acquired through the Lillie P. Bliss Bequest","389.1942","Painting","Painting & Sculpture","1942-04-21","Y",79595,"http://www.moma.org/collection/works/79595","http://www.moma.org/media/W1siZiIsIjE2OTg3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8c0c95ea606f033a",NA,NA,NA,27.3,NA,NA,35,NA,NA
"1017",73952,"No. 37/No. 19 (Slate Blue and Brown on Plum)","Mark Rothko","5047","American, born Russia (now Latvia). 1903–1970","American","1903","1970","Male","1958","Oil on canvas","7' 11 1/4"" x 7' 6 1/4"" (241.9 x 229 cm)","Given anonymously","389.1961","Painting","Painting & Sculpture","1961-12-13","Y",79596,"http://www.moma.org/collection/works/79596","http://www.moma.org/media/W1siZiIsIjE1MTMwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ff5db7b62de7e7c4",NA,NA,NA,241.9,NA,NA,229,NA,NA
"1018",73953,"Coastal Inlet","Mark Innerst","2815","American, born 1957","American","1957","0","Male","1986","Oil and synthetic polymer paint on pressed wood with carved-and-stained pine frame","17 1/2 x 22 7/8 x 2 1/4"" (44.5 x 58.1 x 5.6 cm),   including frame; image 6 5/8 x 11 5/8"" (16.7 x   30.3 cm), irreg.","Given anonymously","389.1986","Painting","Painting & Sculpture","1986-12-08","Y",79597,"http://www.moma.org/collection/works/79597","http://www.moma.org/media/W1siZiIsIjIwODg3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9ccd58926f45211d",NA,NA,NA,44.5,NA,NA,58.1,NA,NA
"1019",73954,"Untitled","Günther Förg","1940","German, 1952–2013","German","1952","2013","Male","1988","Bronze","35 1/2 x 23 3/8 x 2 1/4"" (90.2 x 59.4 x 5.7 cm)","Gift of Gerald S. Elliott","389.1992","Painting","Painting & Sculpture","1992-10-05","Y",79598,"http://www.moma.org/collection/works/79598","http://www.moma.org/media/W1siZiIsIjc3NTg4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=1052f58692679b5e",NA,5.7,NA,90.2,NA,NA,59.4,NA,NA
"1020",73955,"Open Door","Evsa Model","4035","American, born Russia. 1900–1976","American","1900","1976","Male","1942","Oil on canvas","65 1/8 x 43"" (165.4 x 109.2 cm)","Purchase","390.1942","Painting","Painting & Sculpture","1942-07-01","Y",79599,"http://www.moma.org/collection/works/79599","",NA,NA,NA,165.4,NA,NA,109.2,NA,NA
"1021",73956,"Network of Stoppages","Marcel Duchamp","1634","American, born France. 1887–1968","American","1887","1968","Male","Paris, 1914","Oil and pencil on canvas","58 5/8"" x 6' 5 5/8"" (148.9 x 197.7 cm)","Abby Aldrich Rockefeller Fund and gift of Mrs. William Sisler","390.1970","Painting","Painting & Sculpture","1970-10-14","Y",79600,"http://www.moma.org/collection/works/79600","http://www.moma.org/media/W1siZiIsIjI0MzI5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8a4746b31921c216",NA,NA,NA,148.9,NA,NA,197.7,NA,NA
"1022",73957,"Onement, I","Barnett Newman","4285","American, 1905–1970","American","1905","1970","Male","1948","Oil on canvas and oil on masking tape on canvas","27 1/4 x 16 1/4"" (69.2 x 41.2 cm)","Gift of Annalee Newman","390.1992","Painting","Painting & Sculpture","1992-10-05","Y",79601,"http://www.moma.org/collection/works/79601","http://www.moma.org/media/W1siZiIsIjIwMjIwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0bf5a686deeeb482",NA,NA,NA,69.2,NA,NA,41.2,NA,NA
"1023",73958,"Landscape with Poppies","Peter Blume","617","American, 1906–1992","American","1906","1992","Male","1939","Oil on canvas","18 x 25 1/8"" (45.7 x 63.8 cm)","Gift of Abby Aldrich Rockefeller","391.1941","Painting","Painting & Sculpture","1941-03-20","Y",79602,"http://www.moma.org/collection/works/79602","http://www.moma.org/media/W1siZiIsIjI2MzUzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6913f4aad94a145d",NA,NA,NA,45.7,NA,NA,63.8,NA,NA
"1024",73959,"Solitary Sun","Mimmo Paladino","4472","Italian, born 1948","Italian","1948","0","Male","1986","Oil, metallic paint, and tar on burlap, wood, and linen attached to a gilded and charred plywood panel","9' 2 1/2"" x 71 1/4"" (280.7 x 181 cm)","Gift of the Committee on Painting and Sculpture and President's Fund purchase (1986), Donald B. Marron, President","391.1986","Painting","Painting & Sculpture","1986-12-08","Y",79603,"http://www.moma.org/collection/works/79603","http://www.moma.org/media/W1siZiIsIjE4MjE4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6f5b86f7d308c0b4",NA,NA,NA,280.7,NA,NA,181,NA,NA
"1025",73960,"Dining Room Overlooking the Garden (The Breakfast Room)","Pierre Bonnard","665","French, 1867–1947","French","1867","1947","Male","1930-31","Oil on canvas","62 7/8 x 44 7/8"" (159.6 x 113.8 cm)","Given anonymously","392.1941","Painting","Painting & Sculpture","1941-03-20","Y",79604,"http://www.moma.org/collection/works/79604","http://www.moma.org/media/W1siZiIsIjE1MTMwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e03945af6126274b",NA,NA,NA,159.6,NA,NA,113.8,NA,NA
"1026",73961,"Painting","Nina Tryggvadottir","5948","Icelandic, 1913–1968","Icelandic","1913","1968","Female","1960","Oil on canvasboard","24 x 17 7/8"" (60.8 x 45.3 cm)","Larry Aldrich Foundation Fund","392.1961","Painting","Painting & Sculpture","1961-12-13","Y",79605,"http://www.moma.org/collection/works/79605","http://www.moma.org/media/W1siZiIsIjE4NjYxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=82e15edf8a71f7a0",NA,NA,NA,60.8,NA,NA,45.3,NA,NA
"1027",73962,"Cross Painting","Arnulf Rainer","4792","Austrian, born 1929","Austrian","1929","0","Male","1980-85","Oil on plywood with painted metal","6' 7 1/8"" x 31 1/2"" (201 x 80 cm)","Gift of Jo Carole and Ronald S. Lauder","392.1986","Painting","Painting & Sculpture","1986-12-08","Y",79606,"http://www.moma.org/collection/works/79606","",NA,NA,NA,201,NA,NA,80,NA,NA
"1028",73963,"Composition, III","Arthur B. Carles","972","American, 1882–1952","American","1882","1952","Male","1931-32","Oil on canvas","51 3/8 x 38 3/4"" (130.5 x 98.4 cm)","Gift of Leopold Stokowski","393.1941","Painting","Painting & Sculpture","1941-03-20","Y",79607,"http://www.moma.org/collection/works/79607","http://www.moma.org/media/W1siZiIsIjE4MjE4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=473163c44eda4b6b",NA,NA,NA,130.5,NA,NA,98.4,NA,NA
"1029",73964,"Earth","Milton Resnick","4873","American, born Ukraine. 1917–2004","American","1917","2004","Male","1976","Oil on canvas","8' 6"" x 9' 1"" (259.1 x 277 cm)","Given anonymously","393.1986","Painting","Painting & Sculpture","1986-12-08","Y",79608,"http://www.moma.org/collection/works/79608","http://www.moma.org/media/W1siZiIsIjE3ODM4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a224247840d2d8c6",NA,NA,NA,259.1,NA,NA,277,NA,NA
"1030",73965,"Afternoon Wind","Louis Michel Eilshemius","1701","American, 1864–1941","American","1864","1941","Male","1899","Oil on canvas","20 x 36"" (50.8 x 91.4 cm)","Given anonymously","394.1941","Painting","Painting & Sculpture","1941-03-20","Y",79610,"http://www.moma.org/collection/works/79610","http://www.moma.org/media/W1siZiIsIjE1MTMwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b65fd29f31c7cc57",NA,NA,NA,50.8,NA,NA,91.4,NA,NA
"1031",73966,"Untitled","Mark Rothko","5047","American, born Russia (now Latvia). 1903–1970","American","1903","1970","Male","1969-70","Synthetic polymer paint on canvas","6' 6"" x 66 1/4"" (198.1 x 168.2 cm)","Gift of The Mark Rothko Foundation, Inc.","394.1986","Painting","Painting & Sculpture","1986-12-08","Y",79611,"http://www.moma.org/collection/works/79611","http://www.moma.org/media/W1siZiIsIjIxMjU0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b7c5cdbd3551392e",NA,NA,NA,198.1,NA,NA,168.2,NA,NA
"1032",73967,"Introducing the Miracle","Paul Klee","3130","German, born Switzerland. 1879–1940","German","1879","1940","Male","1916","Gouache, pen, and ink on plastered fabric, mounted on board","11 1/2 x 9 3/8"" (29.2 x 23.6 cm)","Gift of Allan Roos, M. D., and B. Mathieu Roos","395.1962","Painting","Painting & Sculpture","1962-12-31","Y",79614,"http://www.moma.org/collection/works/79614","http://www.moma.org/media/W1siZiIsIjI0ODY5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ed2b053e29df8604",NA,NA,NA,29.2,NA,NA,23.8,NA,NA
"1033",73968,"I-Ching Series, 5","Walter William Barker","334","American, born Germany. 1921–2004","American","1921","2004","Male","1963","Oil and chalk on canvas","7' 1/8"" x 64 1/8"" (213.8 x 163 cm)","Gift of Mr. and Mrs. Morton D. May","395.1963","Painting","Painting & Sculpture","1963-10-08","Y",79615,"http://www.moma.org/collection/works/79615","http://www.moma.org/media/W1siZiIsIjM0MjUzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7d53ce8dd21f1dae",NA,NA,NA,213.8,NA,NA,163,NA,NA
"1034",73969,"New York Movie","Edward Hopper","2726","American, 1882–1967","American","1882","1967","Male","1939","Oil on canvas","32 1/4 x 40 1/8"" (81.9 x 101.9 cm)","Given anonymously","396.1941","Painting","Painting & Sculpture","1941-03-20","Y",79616,"http://www.moma.org/collection/works/79616","http://www.moma.org/media/W1siZiIsIjE1MTMxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c0de7d4c1756ae0e",NA,NA,NA,81.9,NA,NA,101.9,NA,NA
"1035",73970,"6 July 1959","Julius Bissier","573","German, 1893–1965","German","1893","1965","Male","1959","Oil and tempera on canvas","8 1/4 x 11 1/4"" (21 x 28.5 cm)","Gertrud A. Mellon Fund","397.1963","Painting","Painting & Sculpture","1963-10-08","Y",79618,"http://www.moma.org/collection/works/79618","http://www.moma.org/media/W1siZiIsIjE4MjE4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=55665081148d06a1",NA,NA,NA,21,NA,NA,28.5,NA,NA
"1036",73971,"Joan Miró and His Daughter Dolores","Balthus (Baltusz Klossowski de Rola)","317","French, 1908–2001","French","1908","2001","Male","October 1937-January 1938","Oil on canvas","51 1/4 x 35"" (130.2 x 88.9 cm)","Abby Aldrich Rockefeller Fund","398.1938","Painting","Painting & Sculpture","1938-10-20","Y",79619,"http://www.moma.org/collection/works/79619","http://www.moma.org/media/W1siZiIsIjE1MTMxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9a33db6e47d37a28",NA,NA,NA,130.2,NA,NA,88.9,NA,NA
"1037",73972,"Shack","Loren MacIver","3668","American, 1909–1998","American","1909","1998","Female","1934","Oil on canvas","20 1/8 x 24"" (51.1 x 61 cm)","Gift of Abby Aldrich Rockefeller","399.1938","Painting","Painting & Sculpture","1938-10-20","Y",79620,"http://www.moma.org/collection/works/79620","http://www.moma.org/media/W1siZiIsIjE4MjE4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b90f1e40a846764d",NA,NA,NA,51.1,NA,NA,61,NA,NA
"1038",73973,"Memoria in Aeternum","Hans Hofmann","2698","American, born Germany. 1880–1966","American","1880","1966","Male","1962","Oil on canvas","7' x 6' 1/8"" (213.3 x 183.2 cm)","Gift of the artist","399.1963","Painting","Painting & Sculpture","1963-10-08","Y",79621,"http://www.moma.org/collection/works/79621","http://www.moma.org/media/W1siZiIsIjE2MTM2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ad2666158874deb0",NA,NA,NA,213.4,NA,NA,183.2,NA,NA
"1039",73974,"Through Coleman Hollow up the Allegheny Valley","John Kane","2982","American, born Scotland. 1860–1934","American","1860","1934","Male","c. 1928","Oil on canvas","30 x 38 5/8"" (76.2 x 98.1 cm)","Given anonymously","400.1941","Painting","Painting & Sculpture","1941-03-20","Y",79623,"http://www.moma.org/collection/works/79623","http://www.moma.org/media/W1siZiIsIjE1ODEzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5e86ab4d2294f72e",NA,NA,NA,76.2,NA,NA,98.1,NA,NA
"1040",73975,"Girl with a Blue Scarf","Gwen John","2921","British, 1876–1939","British","1876","1939","Female","c. 1915-20","Oil on canvas","16 1/4 x 13"" (41.1 x 33 cm)","Gift of Nelson A. Sears in memory of Mrs. Millicent A. Rogers","400.1963","Painting","Painting & Sculpture","1963-10-08","Y",79624,"http://www.moma.org/collection/works/79624","http://www.moma.org/media/W1siZiIsIjE1NjEyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3cc86625433f3b41",NA,NA,NA,41.1,NA,NA,33,NA,NA
"1041",73976,"Burial","Walter Quirt","4775","American, 1902–1968","American","1902","1968","Male","1934","Oil on gesso on composition board","6 3/8 x 7 3/4"" (16.2 x 19.7 cm)","Given anonymously","401.1938","Painting","Painting & Sculpture","1938-10-20","Y",79625,"http://www.moma.org/collection/works/79625","http://www.moma.org/media/W1siZiIsIjE1MzQyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8aa4034e46919d28",NA,NA,NA,16.2,NA,NA,19.7,NA,NA
"1042",73977,"Landscape","Jean Metzinger","3947","French, 1883–1956","French","1883","1956","Male","1912-14?","Oil on canvas","28 3/4 x 36 1/4"" (73 x 92.1 cm)","Gift of T. Catesby Jones","410.1941","Painting","Painting & Sculpture","1941-03-20","Y",79630,"http://www.moma.org/collection/works/79630","http://www.moma.org/media/W1siZiIsIjE3Njk4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a17830e88602bdd2",NA,NA,NA,73,NA,NA,92.1,NA,NA
"1043",73978,"Young Man in a Gray Sweater (Jacques Lipchitz)","Diego Rivera","4942","Mexican, 1886–1957","Mexican","1886","1957","Male","Paris 1914","Oil on canvas","25 5/8 x 21 5/8"" (65.1 x 54.9 cm)","Gift of T. Catesby Jones","412.1941","Painting","Painting & Sculpture","1941-03-20","Y",79633,"http://www.moma.org/collection/works/79633","http://www.moma.org/media/W1siZiIsIjE1MTMxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=371985a7f6fc4614",NA,NA,NA,65.1,NA,NA,54.9,NA,NA
"1044",73979,"Still Life with Lamp","Jean Metzinger","3947","French, 1883–1956","French","1883","1956","Male","1916","Oil on canvas mounted on composition board","32 x 23 7/8"" (81.2 x 60.5 cm)","Gift of Mr. and Mrs. Harry Lewis Winston","412.1960","Painting","Painting & Sculpture","1960-12-28","Y",79634,"http://www.moma.org/collection/works/79634","http://www.moma.org/media/W1siZiIsIjE3Njk4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0e42064ec8e95b49",NA,NA,NA,81.2,NA,NA,60.5,NA,NA
"1045",73980,"Implements and Entrenchments","Neil Jenney","2904","American, born 1945","American","1945","0","Male","1969","Synthetic polymer paint on canvas, with painted wood frame","54 1/4 x 74 1/4"" (137.8 x 178.5 cm) including  frame","Gift of Philip Johnson","412.1977","Painting","Painting & Sculpture","1977-10-18","Y",79635,"http://www.moma.org/collection/works/79635","http://www.moma.org/media/W1siZiIsIjY0NjYiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=34258c58866388d1",NA,NA,NA,137.8,NA,NA,188.6,NA,NA
"1046",73981,"The Persian Jacket","Grace Hartigan","2520","American, 1922–2008","American","1922","2008","Female","1952","Oil on canvas","57 1/2 x 48"" (146 x 121.9 cm)","Gift of George Poindexter","413.1953","Painting","Painting & Sculpture","1953-06-22","Y",79636,"http://www.moma.org/collection/works/79636","http://www.moma.org/media/W1siZiIsIjE0NDY2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=87bf535a6bdec8de",NA,NA,NA,146,NA,NA,121.9,NA,NA
"1047",73982,"Spatial Concept: Expectations","Lucio Fontana","1930","Italian, born Argentina. 1899–1968","Italian","1899","1968","Male","1959","Synthetic polymer paint on slashed burlap","39 3/8 x 32"" (100 x 81.5 cm)","Philip Johnson Fund","413.1960","Painting","Painting & Sculpture","1960-11-30","Y",79637,"http://www.moma.org/collection/works/79637","http://www.moma.org/media/W1siZiIsIjE1MTMxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1db5b538b57b01a5",NA,NA,NA,100,NA,NA,81.5,NA,NA
"1048",73983,"White Forms","Franz Kline","3148","American, 1910–1962","American","1910","1962","Male","1955","Oil on canvas","6' 2 3/8"" x 50 1/4"" (188.9 x 127.6 cm)","Gift of Philip Johnson","413.1977","Painting","Painting & Sculpture","1977-10-18","Y",79639,"http://www.moma.org/collection/works/79639","http://www.moma.org/media/W1siZiIsIjIwMzQzNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=72bcf3f43cb0474b",NA,NA,NA,188.9,NA,NA,127.6,NA,NA
"1049",73984,"Christ Mocked by Soldiers","Georges Rouault","5053","French, 1871–1958","French","1871","1958","Male","1932","Oil on canvas","36 1/4 x 28 1/2"" (92.1 x 72.4 cm)","Given anonymously","414.1941","Painting","Painting & Sculpture","1941-03-20","Y",79640,"http://www.moma.org/collection/works/79640","http://www.moma.org/media/W1siZiIsIjY0ODkiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=c6b34da11794b5b3",NA,NA,NA,92.1,NA,NA,72.4,NA,NA
"1050",73985,"Head","Alexei Jawlensky","2896","Russian, 1864–1941","Russian","1864","1941","Male","c. 1910?","Oil on canvas over cardboard","16 1/8 x 12 7/8"" (41 x 32.7 cm)","Acquired through the Lillie P. Bliss Bequest","415.1953","Painting","Painting & Sculpture","1953-06-22","Y",79643,"http://www.moma.org/collection/works/79643","http://www.moma.org/media/W1siZiIsIjE1MTMyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5d81bb80e5968c1d",NA,NA,NA,41,NA,NA,32.7,NA,NA
"1051",73986,"Painting","Jackson Pollock","4675","American, 1912–1956","American","1912","1956","Male","c.1944","Gouache on plywood","23 x 18 7/8"" (58.4 x 47.8 cm)","Gift of Monroe Wheeler","415.1958","Painting","Painting & Sculpture","1959-03-02","Y",79644,"http://www.moma.org/collection/works/79644","http://www.moma.org/media/W1siZiIsIjE1NzQ2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=52fb1610179b43bf",NA,NA,NA,58.4,NA,NA,47.8,NA,NA
"1052",73987,"Unstill Life, III","Adolph Gottlieb","2268","American, 1903–1974","American","1903","1974","Male","1954-56","Oil on canvas","6' 8"" x 15' 5 1/4"" (203 x 470.5 cm)","Given anonymously","415.1960","Painting","Painting & Sculpture","1960-11-30","Y",79645,"http://www.moma.org/collection/works/79645","http://www.moma.org/media/W1siZiIsIjIzOTAwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4e91b5e14b1ccf81",NA,NA,NA,203,NA,NA,470.5,NA,NA
"1053",73988,"Woman with a Guitar","Pablo Picasso","4609","Spanish, 1881–1973","Spanish","1881","1973","Male","Paris, March 1914","Oil, sand, and charcoal on canvas","45 1/2 x 18 5/8"" (115.5 x 47.5 cm)","Gift of Mr. and Mrs. David Rockefeller","415.1975","Painting","Painting & Sculpture","1975-12-29","Y",79646,"http://www.moma.org/collection/works/79646","http://www.moma.org/media/W1siZiIsIjE1MTMyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=95fee361d86484ed",NA,NA,NA,115.5,NA,NA,47.5,NA,NA
